ισχυς	Genesis 4:12	2092
στενω	Genesis 4:12	2096
τρεμω	Genesis 4:12	2098
μειζων	Genesis 4:13	2109
αιτια	Genesis 4:13	2111
αφιημι	Genesis 4:13	2114
ει	Genesis 4:14	2116
σημερον	Genesis 4:14	2119
επτα	Genesis 4:15	2158
εκδικεω	Genesis 4:15	2159
παραλυω	Genesis 4:15	2160
αναιρεω	Genesis 4:15	2171
εξερχομαι	Genesis 4:16	2177
οικεω	Genesis 4:16	2185
ναιδ	Genesis 4:16	2188
ενωχ	Genesis 4:17	2201
πολις	Genesis 4:17	2205
επονομαζω	Genesis 4:17	2207
υιος	Genesis 4:17	2214
γαιδαδ	Genesis 4:18	2221
γενναω	Genesis 4:18	2224
μαιηλ	Genesis 4:18	2226
μαθουσαλα	Genesis 4:18	2231
λαμεχ	Genesis 4:18	2236
αδα	Genesis 4:19	2246
σελλα	Genesis 4:19	2251
ιωβελ	Genesis 4:20	2256
σκηνη	Genesis 4:20	2263
κτηνοτροφος	Genesis 4:20	2264
ιουβαλ	Genesis 4:21	2270
καταδεικνυμι	Genesis 4:21	2274
ψαλτηριον	Genesis 4:21	2275
κιθαρα	Genesis 4:21	2277
θοβελ	Genesis 4:22	2284
σφυροκοπος	Genesis 4:22	2287
χαλκευς	Genesis 4:22	2288
χαλκος	Genesis 4:22	2289
σιδηρος	Genesis 4:22	2291
αδελφη	Genesis 4:22	2292
νοεμα	Genesis 4:22	2295
ενωτιζομαι	Genesis 4:23	2311
λογος	Genesis 4:23	2314
τραυμα	Genesis 4:23	2319
εμοι	Genesis 4:23	2320
νεανισκος	Genesis 4:23	2322
μωλωψ	Genesis 4:23	2324
επτακις	Genesis 4:24	2327
εβδομηκοντακις	Genesis 4:24	2334
σηθ	Genesis 4:25	2352
εξανιστημι	Genesis 4:25	2354
ετερος	Genesis 4:25	2360
ενως	Genesis 4:26	2376
ελπιζω	Genesis 4:26	2378
επικαλεω	Genesis 4:26	2379
διακοσιοι	Genesis 5:3	2423
τριακοντα	Genesis 5:3	2425
ετος	Genesis 5:3	2426
ιδεα	Genesis 5:3	2431
επτακοσιοι	Genesis 5:4	2455
θυγατηρ	Genesis 5:4	2461
εννακοσιοι	Genesis 5:5	2470
